,entry_id,stsd,day,vid,tablockid,blk,num_trip,num_trip_inservice,start_timestamp,end_timestamp,time_driven,miles_driven,soc_used,avg_temp,avg_speed,avg_speed_driven,max_speed,acceleration_avg,acceleration_max,acceleration_min,mile_soc,energy_used,kwh_mile,accu_ascending,accu_descending,num_peaks,weight,traffic,num_driver_id,start_rm,end_rm,odo,source,start_soc,end_soc
515,516,2025-05-09,FRIDAY,2403,43,43,10,9,1746797150,1746835476,628.967,111.769,42.4,71.0596,11.463,18.1192,46.9135,-0.065532,3.97859,-5.0981,2.63606,256.979,2.2992,318.608,-324.354,144,,,3,203.653,113.231,7644.38,Clever,,
516,517,2025-05-12,MONDAY,2404,12,12,11,9,1747047651,1747111969,1061.75,212.546,71.6,63.7534,14.2743,22.8288,45.3698,-0.0253261,6.08273,-6.20476,2.96852,413.676,1.94629,1052.86,-1058.61,309,,,2,234.34,61.2153,10397.8,Clever,,
517,518,2025-05-12,MONDAY,2405,62,62,11,9,1747049162,1747112700,1048.97,207.094,80.4,63.7545,14.8889,22.9719,53.0495,-0.0106969,2.38715,-4.81549,2.57579,460.372,2.22301,1035.6,-1038.92,283,,,2,211.29,36.4878,13783.4,Clever,,
518,519,2025-05-12,MONDAY,2407,15,15,9,8,1747053181,1747080284,443.983,72.2655,24.8,64.4795,10.1039,18.9641,40.8649,0.00385209,4.08308,-4.02803,2.91393,143.598,1.98709,316.411,-308.158,77,,,1,214.232,161.98,14134.2,Clever,,
519,520,2025-05-12,MONDAY,2402,25,25,16,14,1747055157,1747106220,835.8,140.955,51.6,64.9301,10.2765,18.5024,47.8553,-0.0372664,2.46227,-2.60417,2.73169,306.812,2.17667,634.737,-621.891,173,,,2,204.087,91.6311,17915.5,Clever,,
520,521,2025-05-12,MONDAY,2403,43,43,15,13,1747056340,1747106491,822.15,157.775,59.2,65.3552,14.0142,21.1723,49.7776,-0.00686506,6.04646,-6.3962,2.66512,349.906,2.21775,451.734,-452.136,202,,,3,194.98,73.9037,7759.66,Clever,,
521,522,2025-05-13,TUESDAY,2407,15,15,17,15,1747139617,1747193506,881.2,147.697,47.2,62.2161,11.8976,19.5096,49.467,-0.0246715,3.8719,-3.00968,3.12917,289.35,1.95908,655.298,-644.256,180,,,2,215.103,105.248,14210.8,Clever,,
522,523,2025-05-13,TUESDAY,2402,25,25,16,14,1747141798,1747192369,827.733,140.048,46.0,62.5038,10.6894,19.9913,52.0301,0.00300713,4.37219,-4.69393,3.04451,273.784,1.95494,627.096,-600.913,155,,,2,199.089,101.212,18060.6,Clever,,
523,524,2025-05-14,WEDNESDAY,2405,12,12,11,9,1747220402,1747284416,1056.85,212.155,73.2,61.7941,13.4147,22.475,46.4086,0.0134741,5.92138,-3.17056,2.89829,416.552,1.96344,1036.12,-1050.17,269,,,2,209.82,55.6149,13994.2,Clever,,
524,525,2025-05-14,WEDNESDAY,2403,82,82,9,7,1747223741,1747278002,901.117,174.276,66.4,62.8441,13.7859,22.1945,50.3602,0.0315241,4.98328,-4.21262,2.62464,401.441,2.30348,859.233,-863.749,233,,,3,179.66,49.2014,7921.43,Clever,,
525,526,2025-05-14,WEDNESDAY,2407,15,15,17,15,1747226206,1747279956,879.967,148.194,44.4,63.1774,12.1615,19.6156,43.7193,0.0155695,3.22507,-3.1932,3.3377,275.389,1.8583,658.966,-657.967,181,,,2,198.349,93.4444,14365.2,Clever,,
526,527,2025-05-14,WEDNESDAY,2402,25,25,16,14,1747227955,1747278753,831.5,140.834,44.4,63.5019,10.3092,17.3157,44.5639,0.0258059,3.57023,-2.17014,3.17193,271.298,1.92637,622.244,-605.807,167,,,2,200.764,106.475,18205.9,Clever,,
527,528,2025-05-15,THURSDAY,2404,12,12,11,9,1747306853,1747370205,1008.42,198.671,67.6,61.8914,13.0203,21.4736,45.4183,-0.00460978,1.92901,-5.64562,2.93892,397.471,2.00065,991.356,-1010.71,266,,,2,233.19,63.3356,10614.6,Clever,,
528,529,2025-05-15,THURSDAY,2402,82,82,4,3,1747310154,1747338958,476.634,95.1629,36.4,60.0682,13.7862,22.1682,46.5737,-0.080726,2.32054,-5.00801,2.61437,216.041,2.27022,449.651,-451.74,129,,,1,201.304,126.697,18351.2,Clever,,
529,530,2025-05-15,THURSDAY,2406,13,13,8,7,1747312170,1747339136,441.817,81.9277,32.8,61.0567,11.9289,19.1809,44.7387,-0.00424767,4.99476,-2.52525,2.4978,173.354,2.11593,238.477,-240.119,114,,,1,237.428,163.403,10354.2,Clever,,
530,531,2025-05-15,THURSDAY,2403,25,25,16,14,1747314958,1747365282,824.633,142.235,46.0,63.4833,10.6567,18.333,44.7581,0.0214909,5.9952,-4.21538,3.09206,274.897,1.93269,614.352,-604.904,133,,,2,154.982,69.2154,8097.79,Clever,,
531,532,2025-05-15,THURSDAY,2401,43,43,15,13,1747315920,1747365722,816.25,145.379,49.6,64.2726,13.2786,20.5353,43.5251,-0.0168596,2.43056,-2.32358,2.93103,293.968,2.02208,403.042,-400.327,192,,,3,175.056,76.3459,12401.0,Clever,,
532,533,2025-05-16,FRIDAY,2402,12,12,11,9,1747393241,1747457209,1056.18,212.835,66.0,61.3831,13.6908,22.0047,47.2436,0.0293155,2.69687,-3.45172,3.22477,389.392,1.82955,1051.66,-1058.05,270,,,2,209.763,68.1795,18447.3,Clever,,
533,534,2025-05-16,FRIDAY,2407,82,82,5,4,1747396549,1747424750,463.317,90.7234,33.6,61.4635,14.1812,23.1315,48.6514,-0.0667324,4.24727,-3.69248,2.7001,213.059,2.34844,463.51,-464.721,126,,,2,219.299,141.228,14519.5,Clever,,
534,535,2025-05-16,FRIDAY,2406,15,15,17,15,1747398826,1747452833,883.3,150.807,42.8,62.2877,11.5223,19.3933,48.4669,-0.0435017,4.78381,-2.55116,3.52352,275.58,1.82737,652.474,-636.908,176,,,2,243.135,120.848,10442.4,Clever,,
535,536,2025-05-16,FRIDAY,2403,25,25,16,14,1747400940,1747451489,826.917,140.8,48.8,62.5149,10.7996,18.9088,48.8165,-0.00504159,6.30449,-6.87211,2.88524,295.358,2.09772,625.644,-614.594,156,,,2,164.763,72.6933,8243.56,Clever,,
536,537,2025-05-19,MONDAY,2402,12,12,11,9,1747652451,1747716349,1058.95,213.487,67.2,64.7053,13.6242,21.8911,52.5156,-0.00178867,4.65479,-3.52444,3.1769,394.576,1.84824,1029.75,-1039.61,256,,,2,215.611,64.3355,18662.9,Clever,,
537,538,2025-05-19,MONDAY,2401,62,62,1,0,1747653900,1747654376,7.93333,0.11806,0.4,56.8063,1.20876,3.22336,8.15549,0.0979303,0.954861,-0.390625,0.29515,0.541269,4.58469,1.05623,-0.108333,1,,,1,186.55,185.794,12551.8,Clever,,
538,539,2025-05-19,MONDAY,2401,13,13,17,15,1747657858,1747711183,871.583,168.917,61.2,66.0558,13.5153,20.6774,52.467,-0.00707001,2.41126,-2.21443,2.76008,364.57,2.15828,479.229,-481.345,209,,,2,185.794,66.4631,12552.0,Clever,,
539,540,2025-05-19,MONDAY,2405,62,62,11,9,1747654496,1747717059,1032.17,209.94,82.0,64.9786,15.3094,22.4679,51.2534,-0.0110974,3.67498,-2.67336,2.56024,474.687,2.26107,1046.19,-1049.27,274,,,2,199.941,26.8214,14230.0,Clever,,
540,541,2025-05-19,MONDAY,2407,82,82,9,7,1747655751,1747708376,870.267,170.455,63.2,65.8395,12.4217,20.1415,47.2145,-0.0420331,4.07723,-5.03221,2.69707,352.654,2.0689,882.313,-881.749,247,,,3,215.762,83.3229,14618.9,Clever,,
541,542,2025-05-19,MONDAY,2406,15,15,17,15,1747658029,1747712211,891.183,151.552,51.2,66.0778,10.5484,19.6223,49.2242,-0.0131899,2.47396,-3.43185,2.96001,299.427,1.97573,639.734,-636.224,159,,,2,229.789,101.915,10598.7,Clever,,
542,543,2025-05-19,MONDAY,2403,25,25,16,14,1747659835,1747710515,829.517,140.411,46.4,66.4642,10.5864,18.9465,47.4378,-0.00254678,5.31929,-4.9867,3.0261,274.057,1.95182,625.356,-612.015,150,,,2,195.523,98.9683,8389.35,Clever,,
543,544,2025-05-19,MONDAY,2404,43,43,15,13,1747661150,1747711313,821.683,153.177,57.6,67.5954,13.1451,19.9085,46.496,0.0136155,5.10983,-3.554,2.65933,351.935,2.29757,434.472,-425.676,193,,,3,239.888,93.8271,10827.4,Clever,,
544,545,2025-05-20,TUESDAY,2407,12,12,9,8,1747738855,1747795594,937.4,180.359,63.6,68.7357,12.3144,21.4094,46.3989,-0.0277325,6.33093,-3.44122,2.83584,358.642,1.98849,925.763,-931.058,257,,,2,164.015,19.4848,14799.4,Clever,,
545,546,2025-05-20,TUESDAY,2403,25,25,16,14,1747746890,1747797037,820.317,141.054,50.0,70.4967,10.8872,17.5683,48.7582,0.0147228,4.73763,-2.99594,2.82109,290.0,2.05594,628.244,-608.805,162,,,2,168.166,66.7829,8534.85,Clever,,
546,547,2025-05-20,TUESDAY,2404,43,43,16,14,1747747556,1747797718,820.567,153.73,67.6,70.9958,11.48,19.2669,45.5154,-0.00712012,5.86261,-2.5086,2.27412,372.083,2.42036,464.284,-459.702,192,,,3,230.269,70.1231,10986.8,Clever,,
547,548,2025-05-21,WEDNESDAY,2401,12,12,11,9,1747825252,1747889877,1067.2,213.767,72.4,68.4689,13.6055,20.7399,46.4281,-0.027474,2.51736,-2.49895,2.95258,418.315,1.95687,1097.76,-1097.88,321,,,2,189.79,49.1764,12726.1,Clever,,
548,549,2025-05-21,WEDNESDAY,2405,62,62,11,9,1747826700,1747890062,1046.37,208.125,81.6,68.6012,14.3559,22.1548,51.9719,-0.0126664,2.57046,-3.0816,2.55055,463.926,2.22907,1080.39,-1078.18,335,,,2,200.933,29.5249,14443.3,Clever,,
549,550,2025-05-21,WEDNESDAY,2402,21X,21X,20,18,1747829094,1747879501,827.0,179.701,56.4,70.713,13.3713,20.204,55.2535,0.0396865,3.48445,-2.21187,3.18618,343.491,1.91146,593.711,-658.955,227,,,2,215.988,82.3231,18879.7,Clever,,
550,551,2025-05-21,WEDNESDAY,2406,13,13,17,15,1747830713,1747884212,878.383,169.963,61.2,70.1576,12.9928,20.2134,50.4573,0.0748224,6.75154,-2.35615,2.77718,368.479,2.16799,496.951,-498.469,245,,,2,247.43,90.0645,10755.2,Clever,,
551,552,2025-05-22,THURSDAY,2404,12,12,11,9,1747911647,1747975959,1062.1,210.71,70.0,66.1017,13.388,22.3576,45.7096,-0.0253636,3.83706,-7.61121,3.01014,417.168,1.97982,1112.15,-1126.27,328,,,2,232.008,65.8902,11146.7,Clever,,
552,553,2025-05-22,THURSDAY,2402,62,62,9,8,1747913101,1747967819,904.033,178.076,62.4,66.9763,12.8853,21.554,59.7875,-0.0171241,5.05286,-3.74455,2.85378,353.662,1.98602,877.434,-878.459,276,,,2,191.202,48.0957,19063.3,Clever,,
553,554,2025-05-22,THURSDAY,2403,82,82,9,7,1747914900,1747968340,882.516,178.632,64.8,67.1486,14.0794,22.4467,50.2145,0.035107,4.14299,-4.1488,2.75666,382.505,2.14131,930.433,-943.237,307,,,3,186.661,48.5155,8680.47,Clever,,
554,555,2025-05-22,THURSDAY,2407,21X,21X,20,18,1747915474,1747965461,814.1,177.65,62.4,67.7076,13.5461,21.0982,59.4574,-0.015297,5.14403,-3.78551,2.84695,360.421,2.02882,622.983,-689.039,267,,,1,209.548,72.1394,14990.2,Clever,,
555,556,2025-05-22,THURSDAY,2406,15,15,17,15,1747917216,1747971108,882.45,151.397,54.0,67.3022,12.4433,22.0897,49.0301,-0.0272987,5.94284,-5.13889,2.80365,317.939,2.10003,664.747,-650.805,191,,,2,199.85,57.3826,10929.4,Clever,,
556,557,2025-05-23,FRIDAY,2405,12,12,11,9,1747998038,1748062134,1058.6,211.369,69.2,65.3738,13.2883,21.6879,46.263,-0.000633485,3.38337,-3.31502,3.05446,382.923,1.81164,1091.99,-1106.54,329,,,2,203.838,66.2888,14654.2,Clever,,
557,558,2025-05-23,FRIDAY,2402,62,62,7,6,1747999535,1748040176,671.133,131.367,50.0,66.1181,11.7725,20.9129,54.7874,0.00961077,4.70473,-2.4858,2.62734,284.739,2.16751,665.43,-669.265,199,,,2,159.714,45.3183,19244.9,Clever,,
558,559,2025-05-23,FRIDAY,2401,82,82,9,7,1748001359,1748054926,890.117,179.129,70.4,66.2343,14.1919,23.6376,57.6904,0.00606881,2.57838,-3.73264,2.54445,418.592,2.33682,929.025,-929.987,289,,,3,189.68,49.1478,12942.7,Clever,,
559,560,2025-05-23,FRIDAY,2407,21X,21X,20,18,1748001893,1748051981,815.8,177.022,53.6,66.7241,13.8494,21.3488,53.8554,-0.0273741,3.29262,-5.2907,3.30266,308.909,1.74503,634.731,-687.041,243,,,2,182.303,62.2283,15173.5,Clever,,
560,561,2025-05-27,TUESDAY,2407,12,12,11,9,1748343603,1748407550,1060.52,211.937,78.0,65.3029,14.0572,21.5072,49.0883,0.000754082,4.34028,-4.09747,2.71714,432.637,2.04135,1099.76,-1107.56,328,,,2,220.666,48.1289,15356.7,Clever,,
561,562,2025-05-27,TUESDAY,2402,62,62,11,9,1748345153,1748408198,1040.88,209.591,72.4,65.632,12.8961,20.2694,53.0204,-0.0257235,3.77704,-3.47861,2.89491,418.71,1.99774,1084.65,-1082.43,311,,,2,220.874,,19380.7,Clever,,
562,563,2025-05-27,TUESDAY,2401,82,82,9,7,1748347202,1748400469,879.883,182.5,67.6,66.2278,14.3254,21.8402,46.3795,-0.0146554,2.62136,-2.60417,2.6997,363.109,1.98964,906.719,-928.395,320,,,3,188.194,66.8281,13124.4,Clever,,
563,564,2025-05-27,TUESDAY,2404,15,15,17,15,1748349221,1748403349,885.717,148.567,54.4,66.2903,12.0191,21.0493,48.399,0.02313,6.71074,-2.37108,2.73101,324.018,2.18096,673.701,-672.156,210,,,2,232.24,98.1828,11361.3,Clever,,
564,565,2025-05-28,WEDNESDAY,2405,62,62,11,9,1748431545,1748494968,1047.23,207.532,74.0,63.2245,13.2182,20.8062,54.8069,0.00517267,5.00292,-5.18142,2.80448,424.196,2.04401,1083.22,-1091.0,325,,,2,207.853,43.123,14869.2,Clever,,
565,566,2025-05-28,WEDNESDAY,2403,82,82,5,4,1748433358,1748460833,454.15,90.3567,30.8,63.1631,14.6116,23.8425,53.2049,-0.0406711,2.44141,-3.22534,2.93366,185.959,2.05805,493.213,-453.062,136,,,2,195.336,131.586,8861.5,Clever,,
566,567,2025-05-28,WEDNESDAY,2406,23,23,15,13,1748436949,1748487419,826.7,156.632,53.6,64.029,13.445,20.4882,49.3213,-0.00780785,2.46227,-3.14753,2.92224,309.861,1.97827,450.294,-448.893,237,,,2,210.86,88.7369,11085.5,Clever,,
567,568,2025-05-29,THURSDAY,2403,62,62,11,9,1748517953,1748581251,1044.8,210.974,73.2,65.0004,14.7006,23.1714,55.2438,-0.0183463,5.56098,-4.46084,2.88216,440.962,2.09012,1126.9,-1132.37,344,,,2,200.034,39.1903,8957.83,Clever,,
568,569,2025-05-29,THURSDAY,2407,23,23,15,13,1748523351,1748573563,822.683,155.271,58.4,66.3613,12.6618,18.4016,48.6708,0.103283,6.23303,-6.65509,2.65875,358.43,2.30841,452.193,-457.487,232,,,2,228.857,87.8811,15570.9,Clever,,
569,570,2025-05-30,FRIDAY,2401,62,62,11,9,1748604338,1748667532,1043.63,212.068,109.6,68.2656,14.0543,20.8995,44.5737,-0.00744167,2.30035,-2.27757,1.93492,418.194,1.97198,1100.78,-1104.43,354,,,2,176.642,32.0457,13309.3,Clever,,
570,571,2025-05-30,FRIDAY,2405,82,82,4,3,1748606217,1748623184,280.0,55.824,22.0,64.5006,15.5716,24.7773,53.2631,0.0185947,2.63821,-2.60417,2.53745,136.307,2.44173,278.483,-279.66,92,,,1,215.106,,15080.2,Clever,,
571,572,2025-05-30,FRIDAY,2404,23,23,15,13,1748609759,1748659921,821.967,156.001,61.6,70.8583,13.0798,20.2651,47.03,0.00998441,4.467,-4.40654,2.53249,354.485,2.27232,468.145,-469.387,254,,,2,226.627,85.1007,11515.8,Clever,,
572,573,2025-05-30,FRIDAY,2406,82,82,4,4,1748623376,1748651814,474.6,89.726,41.2,73.8132,12.6861,21.0963,46.2727,6.98275e-05,2.42545,-2.30951,2.17782,249.51,2.7808,469.372,-478.712,158,,,3,192.425,98.8849,11257.0,Clever,,
573,574,2025-06-02,MONDAY,2401,62,62,11,9,1748863735,1748926802,1040.8,209.017,77.2,64.7914,14.9444,22.3733,57.8263,0.0123186,2.66433,-2.63821,2.70747,451.072,2.15806,1069.7,-1070.41,337,,,2,199.732,40.7454,13523.5,Clever,,
574,575,2025-06-02,MONDAY,2404,15,15,17,15,1748867636,1748921374,878.916,149.555,50.8,65.8287,11.9427,20.9326,47.8553,0.00684806,5.17618,-5.5711,2.94399,311.139,2.08043,670.829,-640.629,201,,,2,225.062,103.944,11675.2,Clever,,
575,576,2025-06-03,TUESDAY,2406,62,62,11,9,1748950136,1749013075,1038.3,209.191,74.4,62.3288,14.3671,21.9031,50.632,-0.00934784,4.74403,-5.15408,2.8117,440.059,2.10362,1081.67,-1082.44,334,,,2,215.836,44.2288,11347.9,Clever,,
576,577,2025-06-03,TUESDAY,2404,15,15,17,15,1748954023,1749008195,885.433,149.601,53.2,62.6186,12.1459,21.0873,49.7971,0.0108702,5.26797,-5.02047,2.81206,322.771,2.15754,667.045,-653.532,190,,,2,203.369,68.2019,11830.5,Clever,,
577,578,2025-06-04,WEDNESDAY,2407,12,12,8,7,1749034856,1749084047,812.149,157.875,54.0,63.6151,12.6549,21.1831,47.5543,-0.00695385,5.28118,-3.7439,2.92361,328.384,2.08002,822.861,-833.412,239,,,2,221.937,94.3458,15730.9,Clever,,
578,579,2025-06-04,WEDNESDAY,2403,62,62,11,9,1749036532,1749099460,1036.25,207.557,75.2,63.5685,14.3017,22.0669,50.7485,0.0195706,3.92122,-5.27464,2.76006,435.922,2.10026,1074.52,-1083.95,326,,,2,210.329,45.7973,9170.95,Clever,,
579,580,2025-06-04,WEDNESDAY,2402,15,15,17,15,1749040429,1749094176,879.217,149.778,51.2,64.0622,12.3463,20.9233,45.2047,-0.0395255,2.31762,-4.76135,2.92536,313.401,2.09243,663.136,-640.592,189,,,2,221.113,98.3728,19625.2,Clever,,
580,581,2025-06-05,THURSDAY,2406,12,12,11,9,1749121201,1749185451,1065.15,211.571,65.6,64.0606,13.9507,21.8384,46.2339,-0.00924289,2.82118,-2.89352,3.22516,396.502,1.87409,1076.45,-1100.12,329,,,2,217.273,69.2118,11560.4,Clever,,
581,582,2025-06-05,THURSDAY,2402,12,12,1,0,1749121850,1749122503,10.8833,0.0,0.0,61.7064,0.0,,0.0,0.0,0.0,0.0,,0.341047,,0.0,0.0,0,,,1,187.721,178.696,19781.2,Clever,,
582,583,2025-06-05,THURSDAY,2402,62,62,9,8,1749122933,1749182095,977.883,192.215,65.2,64.4944,12.9998,21.2964,49.7971,-0.0226048,3.50322,-4.5994,2.94808,390.712,2.03269,1038.11,-1039.17,349,,,2,188.623,17.7432,19781.2,Clever,,
583,584,2025-06-05,THURSDAY,2405,122,122,4,3,1749132358,1749152468,331.8,66.1015,19.2,63.7694,13.5697,19.8503,41.7387,0.0594622,5.22091,-2.49335,3.44278,118.892,1.79863,346.951,-317.928,107,,,1,212.663,140.922,15152.1,Clever,,
584,585,2025-06-06,FRIDAY,2404,15,15,17,15,1749213217,1749267942,895.283,155.231,54.4,64.0173,12.6606,19.9507,51.0301,-0.0612866,3.82067,-4.20775,2.85351,309.387,1.99307,679.789,-668.213,187,,,2,202.177,80.6302,12026.2,Clever,,
585,586,2025-06-06,FRIDAY,2403,12,12,6,5,1749240823,1749271663,513.383,108.79,33.2,64.3605,14.2259,20.9993,46.3213,0.0813727,6.25808,-5.53543,3.27679,207.359,1.90605,526.893,-542.927,168,,,1,212.498,141.098,9383.25,Clever,,
586,587,2025-06-09,MONDAY,2403,12,12,11,9,1749466803,1749530854,1057.48,212.609,72.0,64.0894,14.3156,23.3802,47.5349,-0.00856467,3.6221,-3.48445,2.9529,419.606,1.97361,1051.35,-1063.11,305,,,3,226.537,56.8636,9495.03,Clever,,
587,588,2025-06-09,MONDAY,2404,15,15,17,15,1749472442,1749527195,895.767,180.912,63.6,64.8257,13.2861,21.9865,45.428,0.00708759,6.05765,-4.43818,2.84453,371.293,2.05234,717.735,-693.805,201,,,2,180.211,60.5566,12189.2,Clever,,
588,589,2025-06-10,TUESDAY,2402,12,12,11,9,1749553433,1749617213,1053.28,212.4,70.0,65.7928,14.0189,22.01,46.564,-0.00213649,3.75726,-2.468,3.03429,412.906,1.944,1078.85,-1096.92,319,,,2,213.828,58.3948,19984.3,Clever,,
589,590,2025-06-10,TUESDAY,2406,15,15,17,15,1749558837,1749613472,894.1,184.258,62.8,66.8462,13.0184,21.0323,47.3698,0.021897,4.63961,-4.52629,2.93405,373.241,2.02564,717.986,-705.138,220,,,2,216.65,73.0974,11776.4,Clever,,
590,591,2025-06-11,WEDNESDAY,2403,12,12,4,3,1749639656,1749657054,286.8,49.6818,17.6,62.4296,12.7952,25.2347,41.826,-0.0294948,1.71222,-6.08296,2.82283,87.9823,1.77092,238.341,-241.897,76,,,1,230.905,196.594,9710.15,Clever,,
591,592,2025-06-11,WEDNESDAY,2404,15,15,17,15,1749645216,1749700082,898.267,181.537,62.8,65.7943,13.6887,21.0481,54.2049,-0.000179877,5.84732,-4.40098,2.89071,360.592,1.98633,707.014,-706.771,206,,,2,176.928,60.4321,12376.7,Clever,,
592,593,2025-06-12,THURSDAY,2406,12,12,11,9,1749726047,1749790001,1054.68,213.276,62.0,65.6786,13.2884,21.8808,42.9037,-0.00382779,4.55423,-3.34919,3.43994,365.335,1.71297,1102.87,-1104.66,296,,,2,216.784,77.8652,11965.7,Clever,,
593,594,2025-06-12,THURSDAY,2402,15,15,17,15,1749731632,1749786287,894.75,183.827,61.2,66.3951,13.2018,21.2153,46.0203,-0.00837852,2.4019,-2.55311,3.0037,349.633,1.90197,710.563,-695.477,215,,,2,213.197,74.2695,20200.4,Clever,,
594,595,2025-06-12,THURSDAY,2401,35,35,16,14,1749733855,1749786117,857.083,176.271,66.4,66.6366,14.7603,22.9476,48.2145,-0.0437874,2.43056,-2.84968,2.65468,390.684,2.21639,721.847,-722.789,220,,,2,190.698,52.4419,13737.1,Clever,,
595,596,2025-06-13,FRIDAY,2404,12,12,11,9,1749812450,1749876302,1053.5,211.636,63.6,66.2543,12.9323,21.3785,42.9426,-0.00523626,3.83338,-4.40411,3.32761,378.514,1.78852,1092.75,-1103.9,322,,,2,184.392,64.9059,12564.5,Clever,,
596,597,2025-06-13,FRIDAY,2403,23,23,15,13,1749819357,1749869520,820.467,155.93,60.0,67.8329,13.1445,20.6,51.0204,-0.0330012,3.57994,-3.92232,2.59883,328.954,2.10963,465.713,-454.865,226,,,2,207.623,78.9679,9766.13,Clever,,
597,598,2025-06-16,MONDAY,2401,12,12,11,9,1750071654,1750135679,1056.68,210.089,75.6,69.0434,14.2402,21.8974,46.6028,-0.0207412,2.74123,-2.86458,2.77895,424.614,2.02112,1091.77,-1103.69,342,,,2,195.641,49.3016,13916.9,Clever,,
598,599,2025-06-16,MONDAY,2402,13,13,17,15,1750076977,1750130373,876.5,170.041,54.8,70.4628,14.3838,21.0434,45.564,-0.00250898,2.31762,-3.65497,3.10294,331.512,1.9496,499.914,-491.737,238,,,2,212.09,89.301,20389.6,Clever,,
599,600,2025-06-16,MONDAY,2403,15,15,17,15,1750077237,1750131696,892.483,184.361,63.2,70.4482,13.4689,22.302,48.8456,0.0117971,5.53543,-3.7813,2.9171,375.459,2.03655,695.592,-689.932,203,,,2,220.964,77.7792,9925.43,Clever,,
600,601,2025-06-17,TUESDAY,2406,12,12,11,9,1750158053,1750222081,1057.55,32.6406,9.2,70.4677,13.5247,25.9447,42.894,0.0672813,2.74306,-1.234,3.54789,58.4821,1.7917,162.825,-116.066,32,,,2,227.44,,12182.3,Clever,,
601,602,2025-06-17,TUESDAY,2404,13,13,17,15,1750163375,1750216542,870.05,11.4425,5.2,72.0364,9.13663,10.9666,40.5639,-0.0654681,1.28601,-1.33859,2.20049,29.4626,2.57483,24.7199,-30.9062,3,,,2,189.068,,12779.4,Clever,,
