,TRIP_ID,BLOCK_ID_GTFS,BLOCK_ID_USER,DAY,ROUTE_TYPE,ROUTE_ID,SERVICE_ID,SHAPE_ID,START_TIME,END_TIME,ST,ET,INITIAL_LAT,INITIAL_LONG,FINAL_LAT,FINAL_LONG,TRIP_NAME,TRIP_DISTANCE,TRIP_ALTITUDE,TRIP_ASCENDING,TRIP_DESCENDING,TRIP_PEAKS,TRIP_TYPE,TRIP_INDEX
1104,312020,22,22,FRIDAY,Bus,2,2,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1105,312020,22,22,MONDAY,Bus,2,2,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1106,312020,22,22,THURSDAY,Bus,2,2,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1107,312020,22,22,TUESDAY,Bus,2,2,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1108,312020,22,22,WEDNESDAY,Bus,2,2,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1109,312080,22,22,FRIDAY,Bus,2,5,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1110,312090,22,22,MONDAY,Bus,2,4,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1111,312090,22,22,THURSDAY,Bus,2,4,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1112,312090,22,22,WEDNESDAY,Bus,2,4,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1113,312100,22,22,TUESDAY,Bus,2,1,shp-2-60,14:00,15:39,50400,56340,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1114,313070,25,25,SATURDAY,Bus,5,6,shp-5-01,19:30,20:21,70200,73260,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1115,313070,25,25,THURSDAY,Bus,5,6,shp-5-01,19:30,20:21,70200,73260,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,14
1116,314020,32,32,FRIDAY,Bus,2,2,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1117,314020,32,32,MONDAY,Bus,2,2,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1118,314020,32,32,THURSDAY,Bus,2,2,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1119,314020,32,32,TUESDAY,Bus,2,2,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1120,314020,32,32,WEDNESDAY,Bus,2,2,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1121,314080,32,32,FRIDAY,Bus,2,5,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1122,314090,32,32,MONDAY,Bus,2,4,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1123,314090,32,32,THURSDAY,Bus,2,4,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1124,314090,32,32,WEDNESDAY,Bus,2,4,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1125,314100,32,32,TUESDAY,Bus,2,1,shp-2-06,06:20,08:02,22800,28920,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,2
1126,315070,15,15,SATURDAY,Bus,5,6,shp-5-52,19:35,20:19,70500,73140,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,14
1127,315070,15,15,THURSDAY,Bus,5,6,shp-5-52,19:35,20:19,70500,73140,33.928608,-118.238286,33.951202,-118.37814,Willowbrook / Rosa Park Station >> LAX TC,12.8983,27.6482,49.4927,-47.6458,16,STANDARD,14
1128,316010,35,35,SUNDAY,Bus,5,3,shp-5-01,11:00,11:52,39600,42720,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,5
1129,317020,21X,21X,FRIDAY,Bus,1X,2,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1130,317020,21X,21X,MONDAY,Bus,1X,2,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1131,317020,21X,21X,THURSDAY,Bus,1X,2,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1132,317020,21X,21X,TUESDAY,Bus,1X,2,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1133,317020,21X,21X,WEDNESDAY,Bus,1X,2,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1134,317080,21X,21X,FRIDAY,Bus,1X,5,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1135,317090,21X,21X,MONDAY,Bus,1X,4,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1136,317090,21X,21X,THURSDAY,Bus,1X,4,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1137,317090,21X,21X,WEDNESDAY,Bus,1X,4,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1138,317100,21X,21X,TUESDAY,Bus,1X,1,shp-1X-51,13:37,14:09,49020,50940,33.928693,-118.281866,33.894518,-118.369928,Harbor Fwy Station > Redondo Beach Station,9.71572,48.9601,20.1157,-50.0903,10,STANDARD,12
1139,318010,7037X,7037X,SUNDAY,Bus,7X,3,shp-7X-10,14:00,14:42,50400,52920,33.869036,-118.287704,33.952458,-118.343979,Harbor Gtwy >> PRAIRIE AND ARBOR VITAE,11.5217,9.52761,80.015,-54.438,13,STANDARD,7
1140,319070,11X,11X,SATURDAY,Bus,1X,6,shp-1X-01,15:09,15:45,54540,56700,33.894518,-118.369928,33.928693,-118.281866,Redondo Beach Station > Harbor Fwy Station,10.083,20.0796,56.2288,-26.3772,15,STANDARD,11
1141,319070,11X,11X,THURSDAY,Bus,1X,6,shp-1X-01,15:09,15:45,54540,56700,33.894518,-118.369928,33.928693,-118.281866,Redondo Beach Station > Harbor Fwy Station,10.083,20.0796,56.2288,-26.3772,15,STANDARD,11
1142,320020,112,112,FRIDAY,Bus,2,2,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1143,320020,112,112,MONDAY,Bus,2,2,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1144,320020,112,112,THURSDAY,Bus,2,2,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1145,320020,112,112,TUESDAY,Bus,2,2,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1146,320020,112,112,WEDNESDAY,Bus,2,2,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1147,320080,112,112,FRIDAY,Bus,2,5,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1148,320090,112,112,MONDAY,Bus,2,4,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1149,320090,112,112,THURSDAY,Bus,2,4,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1150,320090,112,112,WEDNESDAY,Bus,2,4,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1151,320100,112,112,TUESDAY,Bus,2,1,shp-2-06,07:20,09:02,26400,32520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,1
1152,32070,35,35,SATURDAY,Bus,5,6,shp-5-01,19:00,19:51,68400,71460,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,13
1153,32070,35,35,THURSDAY,Bus,5,6,shp-5-01,19:00,19:51,68400,71460,33.951202,-118.37814,33.928608,-118.238286,LAX Transit Center >> Willowbrook / Rosa,11.9747,31.1402,48.2718,-51.6279,13,STANDARD,13
1154,321070,43,43,SATURDAY,Bus,3,6,shp-3-02,11:00,11:47,39600,42420,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,6
1155,321070,43,43,THURSDAY,Bus,3,6,shp-3-02,11:00,11:47,39600,42420,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,6
1156,322070,42,42,SATURDAY,Bus,2,6,shp-2-03,05:09,05:38,18540,20280,33.883516,-118.291756,33.788719,-118.297449,Vermont Ave & Gardena Bl >> Kaiser Hospital,8.40393,11.5504,35.5628,-31.7427,13,STANDARD,1
1157,322070,42,42,THURSDAY,Bus,2,6,shp-2-03,05:09,05:38,18540,20280,33.883516,-118.291756,33.788719,-118.297449,Vermont Ave & Gardena Bl >> Kaiser Hospital,8.40393,11.5504,35.5628,-31.7427,13,STANDARD,1
1158,323020,82,82,FRIDAY,Bus,2,2,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1159,323020,82,82,MONDAY,Bus,2,2,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1160,323020,82,82,THURSDAY,Bus,2,2,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1161,323020,82,82,TUESDAY,Bus,2,2,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1162,323020,82,82,WEDNESDAY,Bus,2,2,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1163,323080,82,82,FRIDAY,Bus,2,5,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1164,323090,82,82,MONDAY,Bus,2,4,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1165,323090,82,82,THURSDAY,Bus,2,4,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1166,323090,82,82,WEDNESDAY,Bus,2,4,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1167,323100,82,82,TUESDAY,Bus,2,1,shp-2-06,15:40,17:22,56400,62520,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,6
1168,324010,7017X,7017X,SUNDAY,Bus,7X,3,shp-7X-10,19:00,19:36,68400,70560,33.869036,-118.287704,33.952458,-118.343979,Harbor Gtwy >> PRAIRIE AND ARBOR VITAE,11.5217,9.52761,80.015,-54.438,13,STANDARD,15
1169,325020,23,23,FRIDAY,Bus,3,2,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1170,325020,23,23,MONDAY,Bus,3,2,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1171,325020,23,23,THURSDAY,Bus,3,2,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1172,325020,23,23,TUESDAY,Bus,3,2,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1173,325020,23,23,WEDNESDAY,Bus,3,2,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1174,325080,23,23,FRIDAY,Bus,3,5,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1175,325090,23,23,MONDAY,Bus,3,4,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1176,325090,23,23,THURSDAY,Bus,3,4,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1177,325090,23,23,WEDNESDAY,Bus,3,4,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1178,325100,23,23,TUESDAY,Bus,3,1,shp-3-54,15:21,16:12,55260,58320,33.898112,-118.223258,33.86808,-118.357314,MLK Transit Center >> South Bay Galleria,11.4232,20.1958,35.3006,-27.4643,12,STANDARD,11
1179,326020,62,62,FRIDAY,Bus,2,2,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1180,326020,62,62,MONDAY,Bus,2,2,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1181,326020,62,62,THURSDAY,Bus,2,2,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1182,326020,62,62,TUESDAY,Bus,2,2,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1183,326020,62,62,WEDNESDAY,Bus,2,2,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1184,326080,62,62,FRIDAY,Bus,2,5,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1185,326090,62,62,MONDAY,Bus,2,4,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1186,326090,62,62,THURSDAY,Bus,2,4,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1187,326090,62,62,WEDNESDAY,Bus,2,4,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1188,326100,62,62,TUESDAY,Bus,2,1,shp-2-60,15:00,16:41,54000,60060,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,6
1189,327020,102,102,FRIDAY,Bus,2,2,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1190,327020,102,102,MONDAY,Bus,2,2,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1191,327020,102,102,THURSDAY,Bus,2,2,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1192,327020,102,102,TUESDAY,Bus,2,2,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1193,327020,102,102,WEDNESDAY,Bus,2,2,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1194,327080,102,102,FRIDAY,Bus,2,5,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1195,327090,102,102,MONDAY,Bus,2,4,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1196,327090,102,102,THURSDAY,Bus,2,4,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1197,327090,102,102,WEDNESDAY,Bus,2,4,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1198,327100,102,102,TUESDAY,Bus,2,1,shp-2-60,12:40,14:19,45600,51540,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,22.4328,15.467,123.272,-123.348,27,STANDARD,4
1199,328010,13,13,SUNDAY,Bus,3,3,shp-3-02,17:30,18:14,63000,65640,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,13
1200,329010,7027X,7027X,SUNDAY,Bus,7X,3,shp-7X-59,15:45,16:26,56700,59160,33.952458,-118.343979,33.869036,-118.287704,PRAIRIE AND ARBOR VITAE >> Harbor Gtwy,10.5333,35.9391,73.8263,-101.383,12,STANDARD,10
1201,33020,23,23,FRIDAY,Bus,3,2,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1202,33020,23,23,MONDAY,Bus,3,2,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1203,33020,23,23,THURSDAY,Bus,3,2,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1204,33020,23,23,TUESDAY,Bus,3,2,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1205,33020,23,23,WEDNESDAY,Bus,3,2,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1206,33080,23,23,FRIDAY,Bus,3,5,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1207,33090,23,23,MONDAY,Bus,3,4,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1208,33090,23,23,THURSDAY,Bus,3,4,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1209,33090,23,23,WEDNESDAY,Bus,3,4,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1210,33100,23,23,TUESDAY,Bus,3,1,shp-3-02,12:30,13:19,45000,47940,33.86808,-118.357314,33.898112,-118.223258,South Bay Galleria >> MLK Transit Center,11.6211,31.5652,28.0311,-39.6989,13,STANDARD,8
1211,331010,7017X,7017X,SUNDAY,Bus,7X,3,shp-7X-10,13:00,13:42,46800,49320,33.869036,-118.287704,33.952458,-118.343979,Harbor Gtwy >> PRAIRIE AND ARBOR VITAE,11.5217,9.52761,80.015,-54.438,13,STANDARD,7
1212,332010,7017X,7017X,SUNDAY,Bus,7X,3,shp-7X-10,17:30,18:06,63000,65160,33.869036,-118.287704,33.952458,-118.343979,Harbor Gtwy >> PRAIRIE AND ARBOR VITAE,11.5217,9.52761,80.015,-54.438,13,STANDARD,13
1213,333020,32,32,FRIDAY,Bus,2,2,shp-2-06,18:20,20:02,66000,72120,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,8
1214,333020,32,32,MONDAY,Bus,2,2,shp-2-06,18:20,20:02,66000,72120,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,8
1215,333020,32,32,THURSDAY,Bus,2,2,shp-2-06,18:20,20:02,66000,72120,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,8
1216,333020,32,32,TUESDAY,Bus,2,2,shp-2-06,18:20,20:02,66000,72120,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,8
1217,333020,32,32,WEDNESDAY,Bus,2,2,shp-2-06,18:20,20:02,66000,72120,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,8
1218,333080,32,32,FRIDAY,Bus,2,5,shp-2-06,18:20,20:02,66000,72120,33.788719,-118.297449,33.788719,-118.297449,Kaiser Hospital >> Kaiser Hospital,23.1168,15.467,129.09,-130.213,39,STANDARD,8
