,entry_id,stsd,day,vid,tablockid,rt,tatripid,blk,tripid,pid,stst,start_timestamp,end_timestamp,time_driven,miles_driven,start_soc,end_soc,avg_temp,avg_speed,avg_speed_driven,max_speed,acceleration_avg,acceleration_max,acceleration_min,mile_soc,energy_used,kwh_mile,starting_alt,accu_ascending,accu_descending,num_peaks,weight,traffic,battery_capacity,driver_id,start_rm,end_rm,odo,source
1441,1442,2024-12-12,THURSDAY,2407,,2,,92,325020,,,1734017147,1734024418,121.183,23.0342,88.8,80.8,52.3616,11.3285,16.557,39.4862,-0.0162844,1.91598,-2.22061,2.87928,52.8804,2.29573,15.3703,126.292,-126.572,36.0,0.0,0.0082,686.0,99153,161.03,139.995,5743.73,Clever
1442,1443,2024-12-12,THURSDAY,2407,,2,,92,726020,,,1734024479,1734031470,116.517,22.9969,80.8,73.6,57.8026,14.267,22.005,39.3114,0.0813721,1.87801,-1.9692,3.19401,40.9262,1.77964,15.0898,119.44,-120.121,36.0,0.0,0.1356,686.0,99153,146.523,128.389,5766.76,Clever
1443,1444,2024-12-12,THURSDAY,2407,,2,,92,67020,,,1734031533,1734038814,121.35,23.2455,73.6,60.4,60.0348,13.296,19.944,40.2046,0.0862616,2.37487,-1.72768,1.76102,55.874,2.40365,14.4092,120.835,-120.088,32.0,0.0,0.0082,686.0,99153,133.466,109.529,5789.76,Clever
1444,1445,2024-12-12,THURSDAY,2407,,2,,92,673020,,,1734038875,1734045870,116.583,22.9969,64.0,54.4,58.5485,12.59,19.4185,43.36,-0.141798,1.5024,-2.762,2.39551,58.4745,2.54271,15.1564,116.626,-117.373,36.0,0.0,0.0508,686.0,99153,116.058,92.1208,5813.0,Clever
1445,1446,2024-12-12,THURSDAY,2407,,2,,92,59020,,,1734045933,1734053154,120.35,22.475,54.4,44.4,56.8579,11.739,18.6333,39.4376,-0.0109538,1.52714,-1.63258,2.2475,57.7354,2.56887,14.4092,117.177,-117.797,38.0,0.0,0.0579,686.0,99153,98.649,74.7122,5836.0,Clever
1446,1447,2024-12-12,THURSDAY,2407,,2,,92,389020,,,1734053196,1734060036,114.0,23.1554,44.4,38.4,54.6861,15.4356,21.2824,35.4861,0.0370579,2.2346,-1.18743,3.85923,34.4768,1.48893,15.1564,108.776,-108.843,29.0,0.0,0.0,686.0,99153,80.515,64.5571,5858.65,Clever
1447,1448,2024-12-12,THURSDAY,2407,,2,,92,475020,,,1734060098,1734062138,34.0,8.25181,37.6,35.2,54.4324,19.008,25.344,37.059,-0.164652,1.52714,-1.98052,3.43826,13.6784,1.65762,15.1564,20.1532,-19.7243,11.0,0.0,0.0,686.0,99153,68.1839,63.8317,5881.81,Clever
1448,1449,2024-12-12,THURSDAY,2407,,PI,,92,855024,,,1734062207,1734062522,5.25,1.50061,35.2,34.8,54.506,15.6799,31.3598,44.1076,0.0696552,0.482253,-0.10334,3.75151,2.62257,1.74767,18.6464,6.9215,-11.1178,1.0,0.0,0.0,686.0,99153,63.8317,63.1064,5890.59,Clever
1449,1450,2024-12-13,FRIDAY,2401,,PO,,33,798133,,,1734098388,1734099112,12.0667,0.932056,79.2,78.8,50.61,3.13032,12.5213,31.5443,0.0908243,0.876824,-0.394571,2.33018,2.66048,2.85442,15.818,1.9737,-1.55938,1.0,0.0,0.1538,686.0,123795,152.383,151.614,2971.37,Clever
1450,1451,2024-12-13,FRIDAY,2401,,3,,33,262130,,,1734099180,1734100794,26.9,6.31313,78.4,75.6,50.7489,19.3631,25.0582,43.8746,0.131523,2.12674,-1.34549,2.25469,18.6448,2.95334,15.2023,19.588,-14.825,5.0,0.0,0.0,686.0,123795,150.844,145.457,2973.25,Clever
1451,1452,2024-12-13,FRIDAY,2401,,3,,33,645130,,,1734100851,1734105347,74.9333,11.2282,75.2,70.8,50.5742,8.25805,18.3226,37.826,0.106526,2.30035,-1.27139,2.55186,31.2541,2.78354,20.0768,37.6854,-26.5494,11.0,0.0,0.0132,686.0,123795,144.687,136.222,2979.95,Clever
1452,1453,2024-12-13,FRIDAY,2401,,3,,33,584130,,,1734105408,1734108161,45.8833,10.6845,70.8,67.6,51.7332,15.5685,26.8911,43.7484,-0.0695652,2.12674,-1.5625,3.33889,19.6332,1.83754,31.2127,26.7309,-37.9402,11.0,0.0,0.0638,686.0,123795,136.222,130.065,2991.17,Clever
1453,1454,2024-12-13,FRIDAY,2401,,3,,33,198130,,,1734108233,1734112494,71.0167,11.2064,67.2,61.6,55.2983,9.47608,20.7745,49.9621,-0.134657,2.56076,-3.35589,2.00115,33.2397,2.96613,20.0768,36.9092,-25.7732,19.0,0.0,0.0278,686.0,123795,129.295,118.52,3002.27,Clever
1454,1455,2024-12-13,FRIDAY,2401,,3,,33,763130,,,1734112553,1734115493,49.0,10.6689,61.6,58.4,59.2355,12.9314,22.6299,41.1852,0.155267,2.43056,-1.27139,3.33405,19.7373,1.84998,31.2127,29.7828,-40.9921,15.0,0.0,0.0,686.0,123795,118.52,112.364,3013.47,Clever
1455,1456,2024-12-13,FRIDAY,2401,,3,,33,282130,,,1734115555,1734119684,68.8167,11.1412,58.4,54.4,61.3161,12.4776,20.9302,44.8649,0.0989959,1.99299,-1.86632,2.7853,23.7361,2.13048,19.8915,38.0285,-26.7073,17.0,0.0,0.0286,686.0,123795,112.364,97.7409,3024.6,Clever
1456,1457,2024-12-13,FRIDAY,2401,,3,,33,2130,,,1734119757,1734122219,41.0333,5.79118,53.2,51.2,62.2161,7.7853,14.1967,33.6705,0.123753,1.43271,-1.43229,2.89559,11.6943,2.01933,31.2127,10.0485,-30.2192,9.0,0.0,0.1429,686.0,110901,102.359,98.5105,3035.74,Clever
1457,1458,2024-12-13,FRIDAY,2401,,3,,33,42130,,,1734124920,1734126934,33.5667,,,,61.6521,,,,,,,,,,,,,,0.0,0.0,686.0,110901,,,3065.68,Clever
1458,1459,2024-12-13,FRIDAY,2401,,3,,33,298130,,,1734127005,1734130593,59.8,3.15967,43.6,42.4,61.5602,13.8079,20.0842,36.8259,-0.0553748,1.53444,-0.824653,2.63307,6.34452,2.00797,29.0937,2.33195,-11.4232,5.0,0.0,0.0339,686.0,110901,83.8879,81.579,3065.68,Clever
1459,1460,2024-12-13,FRIDAY,2401,,3,,33,493130,,,1734130664,1734134799,68.9167,10.6814,42.4,38.4,59.7416,13.3231,18.809,43.7775,-0.00178842,1.19579,-1.70121,2.67034,20.0784,1.87976,20.0768,31.4886,-22.9883,11.0,0.0,0.1912,686.0,110901,81.579,27.7061,3069.07,Clever
1460,1461,2024-12-13,FRIDAY,2401,,3,,33,459130,,,1734134871,1734138833,66.0333,10.8336,38.0,34.4,57.8771,9.81731,15.3553,35.5444,0.0611402,1.17188,-1.08507,3.00934,20.83,1.92272,26.8171,30.5375,-37.3522,18.0,0.0,0.0149,686.0,110901,73.1133,66.1867,3080.27,Clever
1461,1462,2024-12-13,FRIDAY,2401,,3,,33,558130,,,1734138880,1734142201,55.35,11.0977,34.4,30.0,56.3027,11.4003,16.9376,40.8746,-0.191456,1.18371,-1.79749,2.5222,24.4302,2.20138,19.942,32.3499,-24.3718,14.0,0.0,0.0,686.0,110901,66.1867,57.721,3091.31,Clever
1462,1463,2024-12-13,FRIDAY,2401,,3,,33,335130,,,1734142241,1734145796,59.25,10.8243,30.0,26.4,55.2336,10.5672,18.0664,41.0493,0.0269055,1.86632,-1.76189,3.00674,19.5267,1.80397,31.2127,27.2782,-38.4783,12.0,0.0,0.1833,686.0,110901,57.721,50.7945,3102.54,Clever
1463,1464,2024-12-13,FRIDAY,2401,,3,,33,336130,,,1734145858,1734148181,38.7167,10.8491,26.4,22.8,54.4674,18.6672,23.894,43.3406,-0.144754,0.657618,-1.30208,3.01365,20.8224,1.91926,20.1379,32.5051,-23.3932,7.0,0.0,0.0,686.0,110901,50.7945,43.868,3113.62,Clever
1464,1465,2024-12-13,FRIDAY,2401,,PI,,33,889134,,,1734148244,1734148968,12.0667,3.2653,22.8,21.6,54.0775,16.846,24.0656,42.0008,-0.0418585,0.832983,-0.520833,2.72109,5.81794,1.78174,27.3359,5.5437,-17.7962,2.0,0.0,0.0,686.0,110901,43.868,41.5591,3124.9,Clever
1465,1466,2024-12-13,FRIDAY,2404,,PO,,43,802133,,,1734100253,1734105584,88.85,18.6722,83.2,76.0,50.6066,13.9724,21.8319,42.2532,0.0961351,4.27598,-2.76586,2.59336,45.0758,2.41406,15.7672,60.6207,-50.2889,23.0,0.0,0.9775,686.0,83599,144.857,132.321,4901.93,Clever
1466,1467,2024-12-13,FRIDAY,2404,,3,,43,190130,,,1734105648,1734109070,57.0333,7.35082,76.0,73.6,52.1995,15.2433,20.0935,38.2434,-0.0515345,0.90843,-1.04488,3.06284,14.1288,1.92207,16.1439,27.1612,-12.0924,7.0,0.0,0.3621,686.0,83599,132.321,122.571,4922.08,Clever
1467,1468,2024-12-13,FRIDAY,2404,,3,,43,719130,,,1734109141,1734111883,45.7,10.2464,73.2,70.4,55.5171,15.56,18.5716,39.8551,0.0440534,1.5024,-2.06479,3.65944,18.4036,1.7961,27.3582,25.0744,-32.8859,12.0,0.0,0.0,686.0,83599,127.446,122.571,4929.63,Clever
1468,1469,2024-12-13,FRIDAY,2404,,3,,43,168130,,,1734111955,1734116328,72.8833,11.1319,70.0,64.0,59.2217,12.1334,16.3965,42.962,-0.324009,1.29374,-1.73611,1.85531,25.2481,2.26809,19.9335,36.6774,-25.3982,14.0,0.0,0.1528,686.0,83599,121.875,111.428,4940.62,Clever
1469,1470,2024-12-13,FRIDAY,2404,,3,,43,484130,,,1734116401,1734119197,46.6,10.6845,65.2,61.2,61.3753,16.4564,22.131,45.3212,0.0758719,2.30035,-1.29374,2.67112,23.0953,2.16158,26.8171,29.5843,-36.399,18.0,0.0,0.0,686.0,83599,113.518,106.553,4951.91,Clever
1470,1471,2024-12-13,FRIDAY,2404,,3,,43,496130,,,1734119279,1734122175,48.2667,7.46577,61.2,58.8,62.1775,9.73829,15.5813,43.4183,0.0175947,1.54414,-2.67877,3.11074,14.0737,1.8851,19.3386,16.2052,-22.0604,9.0,0.0,0.0,686.0,83599,106.553,102.375,4963.1,Clever
1471,1472,2024-12-13,FRIDAY,2404,,3,,43,128130,,,1734124918,1734126711,29.8833,,,,61.6703,,,,,,,,,,,,,,0.0,0.0,686.0,113545,,,4995.87,Clever
1472,1473,2024-12-13,FRIDAY,2404,,3,,43,129130,,,1734126757,1734130921,69.4,0.422532,50.4,50.4,61.5263,16.2042,24.3063,35.5832,0.26091,1.15475,-0.372024,,1.02748,2.43171,28.1338,3.6162,-0.5372,1.0,0.0,0.1912,686.0,113545,87.7499,87.7499,4995.87,Clever
1473,1474,2024-12-13,FRIDAY,2404,,3,,43,632130,,,1734130965,1734134672,61.7833,10.4235,50.0,46.0,59.6424,11.2082,19.4276,39.8454,0.0028293,2.86543,-2.56283,2.60587,24.07,2.30921,31.2127,28.3998,-40.2363,12.0,0.0,0.0952,686.0,113545,87.0535,80.0892,4996.4,Clever
1474,1475,2024-12-13,FRIDAY,2404,,3,,43,105130,,,1734134755,1734138046,54.85,10.7218,45.6,41.2,58.0971,16.041,21.0825,44.8552,0.0571832,2.06479,-2.10693,2.43676,25.0152,2.33312,20.0768,33.1653,-25.5058,14.0,0.0,0.0,686.0,113545,79.3928,71.732,5007.49,Clever
1475,1476,2024-12-13,FRIDAY,2404,,3,,43,159130,,,1734138087,1734142131,67.4,5.06728,41.2,39.6,56.461,4.00164,16.0065,36.6026,-0.10813,1.71892,-2.76586,3.16705,11.1039,2.1913,31.2127,8.84599,-28.7573,11.0,0.0,0.5538,686.0,113545,71.732,68.2499,5018.72,Clever
1476,1477,2024-12-13,FRIDAY,2404,,3,,43,509130,,,1734142194,1734144278,34.7333,6.21371,39.6,36.8,55.5029,9.70471,19.4094,31.5152,-0.0678315,0.601623,-1.234,2.21918,13.0906,2.10673,11.6359,24.968,-5.3911,10.0,0.0,0.0833,686.0,113545,68.9463,64.0713,5023.8,Clever
1477,1478,2024-12-13,FRIDAY,2404,,3,,43,380130,,,1734144350,1734147833,58.05,11.3618,36.8,33.2,54.6753,11.9709,18.5755,35.7774,-0.111531,1.24622,-5.42535,3.15605,21.6602,1.90641,31.2127,25.5986,-36.7346,15.0,0.0,0.1273,686.0,113545,64.0713,52.2321,5030.01,Clever
1478,1479,2024-12-13,FRIDAY,2404,,3,,43,385130,,,1734147863,1734150408,42.4167,6.891,32.0,29.6,54.1921,16.6571,25.6263,43.4766,0.0334746,1.11493,-0.899337,2.87125,15.051,2.18415,20.0768,14.9434,-19.6144,4.0,0.0,0.3333,686.0,113545,55.7142,51.5356,5041.38,Clever
1479,1480,2024-12-13,FRIDAY,2404,,PI,,43,872134,,,1734150475,1734150522,0.783333,0.0,29.2,29.2,54.41,,,,,,,,,,,,,,0.0,0.0,686.0,113545,,,5049.12,Clever
1480,1481,2024-12-13,FRIDAY,2406,,PO,,23,795133,,,1734098153,1734103790,93.95,20.179,95.2,88.0,50.6467,12.6979,22.4427,39.3308,-0.0556585,1.26416,-1.35122,2.80264,42.2174,2.09214,14.6662,60.5201,-54.9822,21.0,0.0,0.9263,686.0,123789,178.208,164.73,2248.79,Clever
1481,1482,2024-12-13,FRIDAY,2406,,3,,23,171130,,,1734103842,1734107336,58.2333,6.68906,88.4,84.8,51.1045,7.85128,21.0745,36.5929,-0.0325552,1.24008,-0.959869,1.85807,17.4408,2.60736,13.1359,26.7374,-8.6605,8.0,0.0,0.339,686.0,123789,165.479,158.74,2269.85,Clever
1482,1483,2024-12-13,FRIDAY,2406,,3,,23,446130,,,1734107402,1734110032,43.8333,9.70892,84.8,81.6,53.2559,11.4931,19.8517,39.1949,0.0592232,2.63047,-1.91483,3.03403,17.9885,1.85278,28.2356,26.715,-34.9119,14.0,0.0,0.0,686.0,123789,158.74,152.75,2276.76,Clever
1483,1484,2024-12-13,FRIDAY,2406,,3,,23,229130,,,1734110098,1734114600,75.0333,11.5606,81.6,78.0,57.5715,13.2938,20.3316,40.3212,0.0884276,2.42054,-1.65952,3.21128,23.0748,1.99598,20.3671,36.824,-25.9783,19.0,0.0,0.2105,686.0,123789,152.75,139.272,2286.75,Clever
1484,1485,2024-12-13,FRIDAY,2406,,3,,23,40130,,,1734114630,1734117839,53.4833,10.9299,76.0,72.4,60.6955,11.0439,16.7563,38.9328,0.228326,2.10813,-1.57441,3.03609,21.7718,1.99195,31.2127,29.3456,-40.5456,13.0,0.0,0.0926,686.0,120814,142.267,135.528,2298.31,Clever
1485,1486,2024-12-13,FRIDAY,2406,,3,,23,702130,,,1734117895,1734121801,65.1,11.194,72.4,68.8,62.0107,11.1982,17.9172,39.224,-0.155146,1.18743,-1.92446,3.10945,22.1892,1.98224,20.0768,38.7477,-27.6117,17.0,0.0,0.197,686.0,120814,135.528,122.799,2309.37,Clever
1486,1487,2024-12-13,FRIDAY,2406,,3,,23,508130,,,1734121863,1734125272,56.8167,3.22492,68.4,67.2,62.0754,12.0743,17.5626,40.1076,-0.00694487,1.05574,-2.17014,2.68742,6.21892,1.9284,31.2127,5.58992,-22.4661,7.0,0.0,0.4286,686.0,120814,128.04,125.794,2320.56,Clever
1487,1488,2024-12-13,FRIDAY,2406,,3,,23,422130,,,1734125313,1734129120,63.45,,,,61.6352,,,,,,,,,,,,,,0.0,0.0968,686.0,120814,,,2343.99,Clever
1488,1489,2024-12-13,FRIDAY,2406,,3,,23,747130,,,1734129151,1734132402,54.1833,9.55047,58.4,54.4,60.9134,11.6278,17.4417,39.4473,0.11178,2.42545,-1.16854,2.38762,22.0582,2.30965,19.3006,24.0402,-24.0368,16.0,0.0,0.0566,686.0,120814,109.321,101.833,2343.99,Clever
1489,1490,2024-12-13,FRIDAY,2406,,3,,23,766130,,,1734132477,1734136006,58.8167,10.9361,54.4,49.6,58.9597,12.9389,18.8539,39.6415,0.261874,2.67094,-1.01133,2.27836,31.1504,2.8484,20.0768,35.5904,-27.3837,22.0,0.0,0.0333,686.0,120814,101.833,92.8481,2353.87,Clever
1490,1491,2024-12-13,FRIDAY,2406,,3,,23,610130,,,1734136078,1734140280,70.0333,10.7932,49.2,44.4,57.3186,8.95228,15.091,35.2531,-0.0667965,1.91974,-1.74462,2.24859,28.9701,2.68411,31.2127,29.1637,-40.5774,21.0,0.0,0.0986,686.0,120814,92.0993,83.114,2365.07,Clever
1491,1492,2024-12-13,FRIDAY,2406,,3,,23,280130,,,1734140336,1734143218,48.0333,10.7031,44.4,39.2,55.8381,12.4727,18.7091,38.5541,0.122156,2.29779,-1.44676,2.05829,27.6722,2.58544,20.0768,35.058,-27.3985,14.0,0.0,0.0,686.0,120814,83.114,74.1287,2376.11,Clever
1492,1493,2024-12-13,FRIDAY,2406,,3,,23,220130,,,1734143276,1734146038,46.0333,10.8491,39.2,34.4,55.0504,14.9036,19.2871,38.1561,-0.139874,1.42045,-2.10929,2.26024,27.319,2.51808,31.2127,27.5079,-38.6438,14.0,0.0,0.0426,686.0,120814,73.3799,64.3946,2387.32,Clever
1493,1494,2024-12-13,FRIDAY,2406,,3,,23,574130,,,1734146098,1734147885,29.7833,6.85994,34.4,31.2,54.49,18.9724,28.4587,39.0007,0.119747,0.655136,-0.601623,2.14373,17.6907,2.57885,20.0768,14.9011,-19.5721,6.0,0.0,0.0968,686.0,120814,64.3946,58.4044,2398.17,Clever
1494,1495,2024-12-13,FRIDAY,2406,,PI,,23,862134,,,1734147955,1734148137,3.03333,0.450494,31.2,30.8,54.05,21.8693,21.8693,23.7577,0.339693,1.26933,-0.589941,1.12623,0.427044,0.947946,16.2229,0.0,-1.8229,0.0,0.0,0.0,686.0,120814,58.4044,57.6557,2406.0,Clever
1495,1496,2024-12-13,FRIDAY,2407,,PO,,92,838133,,,1734096883,1734098026,19.05,3.68784,72.8,71.2,51.0337,9.1827,22.9567,34.9715,-0.0173025,1.94279,-1.51312,2.30489,10.0906,2.73619,14.7755,9.65266,-12.6095,4.0,0.0,0.1,686.0,99153,130.461,127.594,5893.16,Clever
1496,1497,2024-12-13,FRIDAY,2407,,2,,92,149130,,,1734098098,1734103473,89.5833,16.9106,71.2,65.6,50.6616,14.2155,20.5335,38.1561,0.0166463,2.21109,-1.1048,3.01975,36.4791,2.15717,8.8749,110.405,-104.87,22.0,0.0,0.1429,686.0,99153,127.594,117.559,5897.4,Clever
1497,1498,2024-12-13,FRIDAY,2407,,2,,92,325130,,,1734103556,1734110750,119.9,23.0404,65.2,56.4,52.3275,13.7522,20.2786,39.4376,-0.178868,1.6121,-4.43262,2.61823,50.6203,2.19702,15.3703,111.227,-111.507,33.0,0.0,0.1488,686.0,99153,116.842,96.054,5914.51,Clever
1498,1499,2024-12-13,FRIDAY,2407,,2,,92,726130,,,1734110811,1734117894,118.05,23.028,56.4,50.4,59.2064,14.1791,19.8507,38.3017,0.0326559,2.19121,-1.37514,3.838,36.7499,1.59588,15.0898,125.756,-126.437,28.0,0.0,0.0756,686.0,99153,101.072,84.5849,5937.55,Clever
1499,1500,2024-12-13,FRIDAY,2407,,2,,92,67130,,,1734117935,1734125144,120.15,18.6598,50.0,44.4,62.0437,11.9518,19.0143,35.4084,-0.060614,1.63298,-1.3191,3.3321,33.406,1.79027,15.0921,98.1958,-100.269,28.0,0.0,0.013,686.0,99153,89.6026,79.5671,5960.69,Clever
1500,1501,2024-12-13,FRIDAY,2407,,2,,92,673130,,,1734125206,1734132300,118.233,8.27045,38.8,36.8,61.3245,14.339,20.0746,33.8356,0.0894328,1.44676,-1.05465,4.13522,12.3441,1.49255,14.6396,39.5504,-39.7808,15.0,0.0,0.0513,686.0,124292,69.5316,60.2129,5998.57,Clever
1501,1502,2024-12-13,FRIDAY,2407,,2,,92,59130,,,1734132341,1734135835,58.2333,8.99745,36.4,33.2,59.0214,10.5114,18.2198,36.4182,-0.120085,1.52943,-1.98052,2.8117,18.2248,2.02555,14.4092,36.6407,-35.4781,24.0,0.0,0.0847,686.0,124292,65.2307,59.4961,6006.84,Clever
1502,1503,2024-12-16,MONDAY,2404,,PO,,43,802143,,,1734359157,1734364776,93.65,21.0552,92.8,85.6,52.0923,13.6965,21.1155,41.1755,-0.00316712,2.00321,-1.7528,2.92433,40.1321,1.90605,14.8147,53.8694,-48.6073,34.0,0.0,0.9362,686.0,124276,158.753,146.436,5050.91,Clever
1503,1504,2024-12-16,MONDAY,2404,,3,,43,190140,,,1734364855,1734368212,55.95,10.846,85.6,82.8,54.4061,12.531,16.5952,35.2434,-0.0649042,1.38889,-1.0334,3.87359,19.5379,1.80139,19.8284,38.8252,-29.7842,22.0,0.0,0.0189,686.0,124276,146.436,141.646,5072.09,Clever
1504,1505,2024-12-16,MONDAY,2404,,3,,43,719140,,,1734368272,1734372035,62.7167,10.8926,82.8,79.2,58.7954,12.8312,19.2468,39.8066,-0.085089,0.945407,-1.48695,3.02573,21.6935,1.99158,31.2127,27.2167,-38.427,13.0,0.0,0.0317,686.0,124276,141.646,135.487,5083.17,Clever
1505,1506,2024-12-16,MONDAY,2404,,3,,43,168140,,,1734372106,1734375595,58.15,11.2437,79.2,76.0,62.6407,12.6216,20.2711,42.3794,0.134252,2.14986,-1.35385,3.51366,21.5777,1.9191,20.0768,38.3019,-27.166,17.0,0.0,0.0678,686.0,124276,135.487,130.013,5094.3,Clever
1506,1507,2024-12-16,MONDAY,2404,,3,,43,484140,,,1734375633,1734378722,51.4833,10.9051,76.0,72.4,65.3884,12.9532,19.6532,39.2435,0.020355,1.61697,-2.02817,3.02918,21.0168,1.92725,31.2127,27.1623,-38.1295,12.0,0.0,0.02,686.0,124276,130.013,123.855,5105.58,Clever
1507,1508,2024-12-16,MONDAY,2404,,3,,43,496140,,,1734378762,1734382802,67.3333,11.2375,72.4,69.2,65.96,11.6771,18.2942,38.758,0.104674,2.42545,-2.21109,3.51171,20.9278,1.86232,20.0768,36.3489,-25.213,12.0,0.0,0.194,686.0,124276,123.855,112.906,5116.63,Clever
1508,1509,2024-12-16,MONDAY,2404,,3,,43,128140,,,1734382894,1734386040,52.4333,10.7559,67.6,64.0,66.4092,13.5407,19.0416,43.0008,-0.0620294,2.43882,-2.25524,2.98776,23.2953,2.16581,28.3772,26.4067,-35.8655,14.0,0.0,0.0577,686.0,113545,115.643,109.485,5127.91,Clever
1509,1510,2024-12-16,MONDAY,2404,,3,,43,129140,,,1734386084,1734390113,67.15,11.2623,63.6,60.0,64.1567,13.7976,22.0761,41.0105,-0.0663001,2.25694,-2.04248,3.12843,23.0268,2.04458,19.942,34.4514,-23.1806,11.0,0.0,0.2154,686.0,113545,108.8,97.1677,5138.93,Clever
1510,1511,2024-12-16,MONDAY,2404,,3,,43,632140,,,1734390153,1734393941,63.1333,10.6752,60.0,56.0,61.5443,11.6172,19.241,41.1076,-0.0568464,2.31211,-2.19081,2.66879,23.6865,2.21884,31.2127,29.869,-41.0782,19.0,0.0,0.0392,686.0,113545,102.642,95.7991,5150.2,Clever
1511,1512,2024-12-16,MONDAY,2404,,3,,43,105140,,,1734393994,1734397251,54.2833,10.728,55.6,51.2,59.9012,13.0676,21.0014,38.6998,0.072018,1.9692,-1.64341,2.43818,26.4422,2.46479,20.0768,32.0633,-24.4038,14.0,0.0,0.0192,686.0,113545,95.1148,87.5878,5161.28,Clever
1512,1513,2024-12-16,MONDAY,2404,,3,,43,159140,,,1734397312,1734400607,54.9167,10.6068,51.2,47.2,58.2425,11.9174,16.7588,35.855,0.00968493,1.98052,-1.6276,2.6517,20.6087,1.94297,31.2127,27.009,-38.5818,14.0,0.0,0.0357,686.0,113545,87.5878,80.745,5172.6,Clever
1513,1514,2024-12-16,MONDAY,2404,,3,,43,509140,,,1734400667,1734403302,43.9167,10.7746,47.2,43.2,57.7845,15.0758,24.6695,38.4862,-0.0130819,2.23335,-2.04494,2.69364,22.4034,2.07929,20.0768,30.0749,-22.7885,12.0,0.0,0.0222,686.0,113545,80.745,73.9022,5183.63,Clever
1514,1515,2024-12-16,MONDAY,2404,,3,,43,380140,,,1734403365,1734407094,62.15,11.107,43.2,40.0,57.8208,12.4451,22.0183,37.2143,0.0417433,1.01133,-0.97869,3.47094,18.5075,1.66629,31.2127,29.1992,-40.3352,10.0,0.0,0.1613,686.0,113545,73.9022,63.638,5194.87,Clever
1515,1516,2024-12-16,MONDAY,2404,,3,,43,385140,,,1734407154,1734409067,31.8833,6.89722,39.6,37.2,57.2191,15.7935,22.7031,36.923,0.181074,2.61259,-0.687569,2.87384,14.0786,2.0412,20.0768,15.2722,-19.8983,6.0,0.0,0.1515,686.0,113545,67.7437,63.638,5205.98,Clever
1516,1517,2024-12-16,MONDAY,2404,,PI,,43,872144,,,1734409137,1734409198,1.01667,0.0,36.8,36.8,56.95,37.5735,37.5735,37.5735,-0.212759,-0.212759,-0.212759,,0.0,,14.4671,0.0,0.0,0.0,0.0,0.0,686.0,113545,62.9537,62.9537,5214.33,Clever
1517,1518,2024-12-16,MONDAY,2406,,PO,,23,795143,,,1734357350,1734362983,93.8833,14.9098,91.6,85.2,52.9019,12.5381,19.2894,37.5541,0.120109,2.44404,-1.53186,2.32966,46.0178,3.08641,27.4509,41.9021,-39.9921,19.0,0.0,0.9368,686.0,110689,173.802,161.659,2412.38,Clever
1518,1519,2024-12-16,MONDAY,2406,,3,,23,171140,,,1734363058,1734366573,58.5833,6.71391,85.2,82.4,52.278,11.2348,19.3488,41.7387,5.5e-05,1.72768,-1.16854,2.39783,17.8541,2.65927,13.1359,24.4324,-6.35557,10.0,0.0,0.4333,686.0,110689,161.659,149.516,2428.58,Clever
1519,1520,2024-12-16,MONDAY,2406,,3,,23,446140,,,1734366656,1734369099,40.7167,9.30814,82.4,79.2,56.1832,15.9659,22.3523,40.2241,0.120826,2.44404,-1.43311,2.90879,20.2715,2.17782,27.3987,26.5435,-32.9516,10.0,0.0,0.0476,686.0,110689,156.346,150.275,2435.37,Clever
1520,1521,2024-12-16,MONDAY,2406,,3,,23,229140,,,1734369161,1734373789,77.1333,11.7408,79.2,75.2,60.0393,12.1524,21.0642,42.9037,-0.00203615,1.90648,-1.1489,2.9352,25.0091,2.1301,19.9832,37.9375,-26.7079,21.0,0.0,0.1795,686.0,110689,150.275,142.685,2445.3,Clever
1521,1522,2024-12-16,MONDAY,2406,,3,,23,40140,,,1734373830,1734377094,54.4,9.9233,74.4,71.2,64.1978,12.3346,19.7353,41.4377,0.0346285,2.96966,-1.71892,3.10103,20.9315,2.10933,31.2127,29.3018,-40.4759,14.0,0.0,0.1091,686.0,115554,141.167,135.095,2457.04,Clever
1522,1523,2024-12-16,MONDAY,2406,,3,,23,702140,,,1734377135,1734381002,64.45,11.7004,71.2,67.2,65.7392,13.7263,20.1606,44.3892,0.100274,2.03077,-2.01873,2.9251,24.9286,2.13057,19.4577,36.9516,-25.1966,18.0,0.0,0.1692,686.0,115554,135.095,120.675,2467.09,Clever
1523,1524,2024-12-16,MONDAY,2406,,3,,23,508140,,,1734381039,1734383870,47.1833,9.70892,66.4,63.2,66.3179,16.6427,20.5586,39.7775,0.234855,2.23214,-1.58404,3.03404,18.3491,1.88992,31.2127,26.0137,-36.5348,8.0,0.0,0.0417,686.0,115554,125.988,119.916,2478.79,Clever
1524,1525,2024-12-16,MONDAY,2406,,3,,23,422140,,,1734383931,1734388301,72.8333,11.6165,63.2,59.6,65.503,11.8558,15.4784,40.0299,0.0921857,4.91898,-1.31403,3.22681,23.1196,1.99023,19.5635,34.7296,-23.0804,16.0,0.0,0.1892,686.0,115554,119.916,106.255,2488.91,Clever
